Invoice ID,Branch,City,Customer type,Gender,Product type,Unit price,Quantity,Tax (5%),Total price,Date,Time,Payment type,COGS,gross margin (%),gross income,Rating
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,$48.6,4,$9.7,$204.2,31-Oct-2020,15:44,Ewallet,$194.52,4.761904762,9.726,7.6
779-42-2410,B,Mandalay,Member,Male,Food and beverages,$57.7,3,$8.7,$181.9,01-Nov-2020,13:06,Ewallet,$173.22,4.761904762,8.661,7.7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,$18.0,4,$3.6,$75.5,02-Nov-2020,20:43,Ewallet,$71.88,4.761904762,3.594,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,$47.7,6,$14.3,$300.6,03-Nov-2020,14:19,Ewallet,$286.26,4.761904762,14.313,4.4
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,$40.6,2,$4.1,$85.3,04-Nov-2020,10:01,Credit card,$81.24,4.761904762,4.062,4.1
588-47-8641,A,Yangon,Member,Male,Fashion accessories,$56.0,10,$28.0,$588.4,05-Nov-2020,19:30,Ewallet,$560.40,4.761904762,28.02,4.4
642-61-4706,B,Mandalay,Member,Male,Food and beverages,$93.4,2,$9.3,$196.1,06-Nov-2020,16:34,Cash,$186.80,4.761904762,9.34,5.5
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,$73.4,3,$11.0,$231.2,07-Nov-2020,13:10,Ewallet,$220.23,4.761904762,11.0115,4
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,$33.6,8,$13.5,$282.6,08-Nov-2020,17:10,Credit card,$269.12,4.761904762,13.456,9.3
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,$45.5,10,$22.7,$477.5,09-Nov-2020,10:22,Credit card,$454.80,4.761904762,22.74,4.8
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,$83.8,2,$8.4,$175.9,10-Nov-2020,19:57,Cash,$167.54,4.761904762,8.377,4.6
752-23-3760,B,Mandalay,Member,Female,Sports and travel,$64.1,7,$22.4,$471.0,11-Nov-2020,19:29,Credit card,$448.56,4.761904762,22.428,7.3
274-05-5470,A,Yangon,Member,Female,Food and beverages,$73.5,4,$14.7,$308.6,12-Nov-2020,18:30,Cash,$293.88,4.761904762,14.694,6
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,$59.0,10,$29.5,$619.0,13-Nov-2020,14:27,Ewallet,$589.50,4.761904762,29.475,8.1
130-67-4723,A,Yangon,Member,Male,Food and beverages,$48.5,6,$14.6,$305.6,14-Nov-2020,13:57,Ewallet,$291.00,4.761904762,14.55,9.4
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,$39.5,1,$2.0,$41.5,15-Nov-2020,19:43,Cash,$39.48,4.761904762,1.974,6.5
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,$34.8,1,$1.7,$36.6,16-Nov-2020,10:11,Credit card,$34.81,4.761904762,1.7405,7
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,$49.3,6,$14.8,$310.7,17-Nov-2020,13:46,Ewallet,$295.92,4.761904762,14.796,7.1
105-10-6182,A,Yangon,Member,Male,Fashion accessories,$21.5,2,$2.1,$45.1,18-Nov-2020,12:22,Ewallet,$42.96,4.761904762,2.148,6.6
510-79-0415,B,Mandalay,Member,Female,Sports and travel,$23.1,6,$6.9,$145.4,19-Nov-2020,19:20,Ewallet,$138.48,4.761904762,6.924,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,$49.1,2,$4.9,$103.1,20-Nov-2020,12:58,Credit card,$98.20,4.761904762,4.91,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel,$64.8,2,$6.5,$136.1,21-Nov-2020,11:59,Credit card,$129.66,4.761904762,6.483,8
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,$63.6,10,$31.8,$667.4,22-Nov-2020,17:59,Cash,$635.60,4.761904762,31.78,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,$72.9,2,$7.3,$153.0,23-Nov-2020,12:51,Cash,$145.76,4.761904762,7.288,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,$67.1,3,$10.1,$211.4,24-Nov-2020,10:36,Cash,$201.30,4.761904762,10.065,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,$70.2,9,$31.6,$663.3,25-Nov-2020,13:38,Cash,$631.71,4.761904762,31.5855,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,$55.0,7,$19.3,$404.5,26-Nov-2020,19:39,Ewallet,$385.28,4.761904762,19.264,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty,$48.6,10,$24.3,$510.6,27-Nov-2020,12:44,Cash,$486.30,4.761904762,24.315,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,$73.4,7,$25.7,$539.3,28-Nov-2020,13:56,Cash,$513.66,4.761904762,25.683,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,$52.6,9,$23.7,$497.1,29-Nov-2020,14:42,Cash,$473.40,4.761904762,23.67,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,$87.4,5,$21.8,$458.7,30-Nov-2020,19:45,Cash,$436.85,4.761904762,21.8425,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel,$27.0,4,$5.4,$113.6,01-Dec-2020,20:26,Ewallet,$108.16,4.761904762,5.408,6.9
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,$62.2,4,$12.4,$261.2,02-Dec-2020,19:46,Ewallet,$248.76,4.761904762,12.438,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,$69.6,9,$31.3,$657.5,03-Dec-2020,19:38,Credit card,$626.22,4.761904762,31.311,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,$97.5,10,$48.8,"$1,023.8",04-Dec-2020,16:18,Ewallet,$975.00,4.761904762,48.75,8
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,$60.4,8,$24.2,$507.4,05-Dec-2020,12:23,Ewallet,$483.28,4.761904762,24.164,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,$32.3,3,$4.8,$101.8,06-Dec-2020,19:11,Credit card,$96.96,4.761904762,4.848,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,$19.8,10,$9.9,$207.6,07-Dec-2020,18:57,Credit card,$197.70,4.761904762,9.885,5
729-06-2010,B,Mandalay,Member,Male,Health and beauty,$80.5,9,$36.2,$760.4,08-Dec-2020,11:18,Cash,$724.23,4.761904762,36.2115,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,$88.4,9,$39.8,$835.3,09-Dec-2020,12:40,Cash,$795.51,4.761904762,39.7755,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,$71.8,7,$25.1,$527.5,10-Dec-2020,14:06,Cash,$502.39,4.761904762,25.1195,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,$43.0,4,$8.6,$180.6,11-Dec-2020,20:48,Ewallet,$172.00,4.761904762,8.6,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,$69.0,1,$3.4,$72.4,12-Dec-2020,20:13,Cash,$68.98,4.761904762,3.449,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,$15.6,8,$6.2,$131.2,13-Dec-2020,20:37,Ewallet,$124.96,4.761904762,6.248,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,$25.7,3,$3.9,$81.0,14-Dec-2020,17:59,Ewallet,$77.10,4.761904762,3.855,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,$80.6,6,$24.2,$507.9,15-Dec-2020,20:18,Cash,$483.72,4.761904762,24.186,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,$75.5,4,$15.1,$317.2,16-Dec-2020,15:52,Ewallet,$302.12,4.761904762,15.106,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,$77.6,9,$34.9,$733.6,17-Dec-2020,15:14,Ewallet,$698.67,4.761904762,34.9335,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,$13.9,9,$6.2,$130.9,18-Dec-2020,12:50,Ewallet,$124.65,4.761904762,6.2325,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,$98.7,8,$39.5,$829.1,19-Dec-2020,10:36,Ewallet,$789.60,4.761904762,39.48,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,$35.7,5,$8.9,$187.3,20-Dec-2020,18:33,Credit card,$178.40,4.761904762,8.92,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,$71.5,7,$25.0,$525.2,21-Dec-2020,16:06,Ewallet,$500.22,4.761904762,25.011,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,$11.9,3,$1.8,$37.6,22-Dec-2020,12:47,Credit card,$35.82,4.761904762,1.791,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,$45.4,3,$6.8,$142.9,23-Dec-2020,13:34,Credit card,$136.14,4.761904762,6.807,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,$17.5,6,$5.2,$110.1,24-Dec-2020,15:04,Credit card,$104.88,4.761904762,5.244,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,$25.6,7,$8.9,$187.9,25-Dec-2020,20:42,Cash,$178.92,4.761904762,8.946,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,$90.6,9,$40.8,$856.5,26-Dec-2020,15:28,Cash,$815.67,4.761904762,40.7835,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,$44.1,3,$6.6,$139.0,27-Dec-2020,13:45,Credit card,$132.36,4.761904762,6.618,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,$36.8,7,$12.9,$270.3,28-Dec-2020,20:10,Cash,$257.39,4.761904762,12.8695,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,$23.3,4,$4.7,$98.0,29-Dec-2020,18:53,Ewallet,$93.36,4.761904762,4.668,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,$28.5,8,$11.4,$239.4,30-Dec-2020,14:24,Cash,$228.00,4.761904762,11.4,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,$55.6,3,$8.3,$175.0,31-Dec-2020,11:42,Credit card,$166.71,4.761904762,8.3355,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,$69.7,10,$34.9,$732.3,01-Jan-2021,17:49,Credit card,$697.40,4.761904762,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,$97.3,4,$19.5,$408.5,02-Jan-2021,15:33,Ewallet,$389.04,4.761904762,19.452,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,$52.2,7,$18.3,$383.5,03-Jan-2021,10:54,Cash,$365.26,4.761904762,18.263,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,$22.3,4,$4.5,$93.7,04-Jan-2021,16:23,Credit card,$89.28,4.761904762,4.464,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,$56.0,3,$8.4,$176.4,05-Jan-2021,19:33,Ewallet,$168.00,4.761904762,8.4,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,$19.7,1,$1.0,$20.7,06-Jan-2021,11:39,Ewallet,$19.70,4.761904762,0.985,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,$75.9,7,$26.6,$557.7,07-Jan-2021,10:38,Ewallet,$531.16,4.761904762,26.558,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,$53.7,1,$2.7,$56.4,08-Jan-2021,20:03,Ewallet,$53.72,4.761904762,2.686,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,$82.0,10,$41.0,$860.5,09-Jan-2021,12:39,Credit card,$819.50,4.761904762,40.975,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,$81.2,7,$28.4,$596.8,10-Jan-2021,15:59,Credit card,$568.40,4.761904762,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,$58.8,10,$29.4,$617.0,11-Jan-2021,14:26,Ewallet,$587.60,4.761904762,29.38,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,$91.6,8,$36.6,$769.1,12-Jan-2021,18:22,Ewallet,$732.48,4.761904762,36.624,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,$94.0,9,$42.3,$887.9,13-Jan-2021,11:32,Cash,$845.64,4.761904762,42.282,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,$55.6,7,$19.5,$408.7,14-Jan-2021,12:41,Cash,$389.27,4.761904762,19.4635,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,$84.8,1,$4.2,$89.1,15-Jan-2021,15:20,Ewallet,$84.83,4.761904762,4.2415,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,$71.6,2,$7.2,$150.4,16-Jan-2021,14:33,Ewallet,$143.26,4.761904762,7.163,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,$37.7,2,$3.8,$79.1,17-Jan-2021,15:29,Ewallet,$75.38,4.761904762,3.769,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,$31.7,8,$12.7,$266.0,18-Jan-2021,16:19,Credit card,$253.36,4.761904762,12.668,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,$38.4,1,$1.9,$40.3,19-Jan-2021,16:33,Cash,$38.42,4.761904762,1.921,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,$65.2,10,$32.6,$684.9,20-Jan-2021,19:07,Credit card,$652.30,4.761904762,32.615,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,$10.5,5,$2.6,$55.3,21-Jan-2021,14:43,Credit card,$52.65,4.761904762,2.6325,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,$12.3,9,$5.5,$116.1,22-Jan-2021,19:28,Credit card,$110.61,4.761904762,5.5305,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,$81.2,7,$28.4,$597.0,23-Jan-2021,20:44,Cash,$568.61,4.761904762,28.4305,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,$22.3,4,$4.5,$93.7,24-Jan-2021,11:16,Ewallet,$89.28,4.761904762,4.464,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,$27.3,5,$6.8,$143.2,25-Jan-2021,10:31,Credit card,$136.40,4.761904762,6.82,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,$17.4,10,$8.7,$182.9,26-Jan-2021,12:30,Ewallet,$174.20,4.761904762,8.71,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,$73.3,5,$18.3,$384.7,27-Jan-2021,15:05,Ewallet,$366.40,4.761904762,18.32,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,$84.9,3,$12.7,$267.3,28-Jan-2021,18:30,Ewallet,$254.61,4.761904762,12.7305,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,$97.3,8,$38.9,$817.2,29-Jan-2021,13:18,Credit card,$778.32,4.761904762,38.916,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,$35.7,8,$14.3,$300.2,30-Jan-2021,15:28,Ewallet,$285.92,4.761904762,14.296,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,$96.5,6,$29.0,$608.1,31-Jan-2021,11:52,Cash,$579.12,4.761904762,28.956,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,$18.9,10,$9.4,$197.9,01-Feb-2021,18:24,Ewallet,$188.50,4.761904762,9.425,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,$55.4,4,$11.1,$232.6,02-Feb-2021,15:19,Ewallet,$221.56,4.761904762,11.078,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,$77.2,10,$38.6,$810.6,03-Feb-2021,10:38,Credit card,$772.00,4.761904762,38.6,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,$72.1,10,$36.1,$757.4,04-Feb-2021,15:12,Credit card,$721.30,4.761904762,36.065,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,$63.9,8,$25.6,$536.6,05-Feb-2021,17:48,Ewallet,$511.04,4.761904762,25.552,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,$10.7,5,$2.7,$56.1,06-Feb-2021,11:07,Ewallet,$53.45,4.761904762,2.6725,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,$55.5,4,$11.1,$233.1,07-Feb-2021,15:48,Credit card,$222.00,4.761904762,11.1,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,$95.5,8,$38.2,$801.9,08-Feb-2021,19:40,Ewallet,$763.68,4.761904762,38.184,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,$76.1,3,$11.4,$239.6,09-Feb-2021,20:30,Credit card,$228.18,4.761904762,11.409,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,$13.7,6,$4.1,$86.2,10-Feb-2021,13:59,Cash,$82.14,4.761904762,4.107,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,$95.6,4,$19.1,$401.7,11-Feb-2021,18:51,Cash,$382.56,4.761904762,19.128,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,$11.4,6,$3.4,$72.0,12-Feb-2021,17:24,Cash,$68.58,4.761904762,3.429,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,$95.5,4,$19.1,$401.3,13-Feb-2021,11:58,Ewallet,$382.16,4.761904762,19.108,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,$85.9,7,$30.1,$631.1,14-Feb-2021,19:01,Credit card,$601.09,4.761904762,30.0545,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,$68.0,7,$23.8,$499.7,15-Feb-2021,16:50,Ewallet,$475.93,4.761904762,23.7965,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,$52.4,1,$2.6,$55.0,16-Feb-2021,10:22,Credit card,$52.42,4.761904762,2.621,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,$65.7,2,$6.6,$137.9,17-Feb-2021,16:46,Cash,$131.30,4.761904762,6.565,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,$28.9,5,$7.2,$151.5,18-Feb-2021,18:08,Credit card,$144.30,4.761904762,7.215,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,$65.3,7,$22.9,$480.0,19-Feb-2021,18:02,Credit card,$457.17,4.761904762,22.8585,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,$93.4,1,$4.7,$98.0,20-Feb-2021,13:07,Cash,$93.38,4.761904762,4.669,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,$25.3,5,$6.3,$132.6,21-Feb-2021,17:52,Cash,$126.25,4.761904762,6.3125,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,$87.9,9,$39.5,$830.4,22-Feb-2021,20:32,Ewallet,$790.83,4.761904762,39.5415,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,$21.8,8,$8.7,$183.1,23-Feb-2021,19:24,Cash,$174.40,4.761904762,8.72,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,$94.8,4,$19.0,$398.0,24-Feb-2021,16:06,Ewallet,$379.04,4.761904762,18.952,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,$30.6,1,$1.5,$32.2,25-Feb-2021,14:14,Credit card,$30.62,4.761904762,1.531,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,$44.0,8,$17.6,$369.7,26-Feb-2021,17:36,Cash,$352.08,4.761904762,17.604,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,$10.2,5,$2.5,$53.3,27-Feb-2021,13:08,Ewallet,$50.80,4.761904762,2.54,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,$74.6,7,$26.1,$548.2,28-Feb-2021,16:09,Credit card,$522.06,4.761904762,26.103,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,$71.9,8,$28.8,$603.9,01-Mar-2021,11:33,Ewallet,$575.12,4.761904762,28.756,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,$11.0,5,$2.7,$57.7,02-Mar-2021,10:18,Credit card,$54.95,4.761904762,2.7475,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,$60.5,3,$9.1,$190.5,03-Mar-2021,10:55,Credit card,$181.41,4.761904762,9.0705,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,$58.9,7,$20.6,$433.0,04-Mar-2021,15:15,Ewallet,$412.37,4.761904762,20.6185,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,$46.4,1,$2.3,$48.7,05-Mar-2021,20:06,Credit card,$46.41,4.761904762,2.3205,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,$68.6,4,$13.7,$287.9,06-Mar-2021,20:21,Credit card,$274.20,4.761904762,13.71,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,$97.4,10,$48.7,"$1,022.4",07-Mar-2021,13:48,Credit card,$973.70,4.761904762,48.685,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,$92.6,7,$32.4,$680.6,08-Mar-2021,12:52,Credit card,$648.20,4.761904762,32.41,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,$46.6,2,$4.7,$97.9,09-Mar-2021,12:28,Credit card,$93.22,4.761904762,4.661,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,$27.2,2,$2.7,$57.1,10-Mar-2021,16:26,Ewallet,$54.36,4.761904762,2.718,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,$60.9,1,$3.0,$63.9,11-Mar-2021,13:24,Cash,$60.87,4.761904762,3.0435,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,$24.5,10,$12.2,$257.1,12-Mar-2021,15:15,Cash,$244.90,4.761904762,12.245,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,$92.8,1,$4.6,$97.4,13-Mar-2021,10:50,Credit card,$92.78,4.761904762,4.639,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,$86.7,5,$21.7,$455.1,14-Mar-2021,18:38,Ewallet,$433.45,4.761904762,21.6725,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,$23.0,6,$6.9,$145.0,15-Mar-2021,16:45,Ewallet,$138.06,4.761904762,6.903,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,$30.2,8,$12.1,$253.7,16-Mar-2021,19:30,Ewallet,$241.60,4.761904762,12.08,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,$67.4,7,$23.6,$495.3,17-Mar-2021,13:23,Ewallet,$471.73,4.761904762,23.5865,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,$49.0,9,$22.0,$462.7,18-Mar-2021,11:27,Cash,$440.64,4.761904762,22.032,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,$75.6,9,$34.0,$714.3,19-Mar-2021,11:12,Cash,$680.31,4.761904762,34.0155,8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,$77.5,4,$15.5,$325.4,20-Mar-2021,16:36,Cash,$309.88,4.761904762,15.494,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,$93.2,2,$9.3,$195.7,21-Mar-2021,18:41,Credit card,$186.36,4.761904762,9.318,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,$50.2,4,$10.0,$211.0,22-Mar-2021,17:12,Cash,$200.92,4.761904762,10.046,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,$17.8,1,$0.9,$18.6,23-Mar-2021,10:38,Cash,$17.75,4.761904762,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,$62.2,10,$31.1,$652.9,24-Mar-2021,10:33,Ewallet,$621.80,4.761904762,31.09,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,$10.8,8,$4.3,$90.3,25-Mar-2021,14:38,Ewallet,$86.00,4.761904762,4.3,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,$40.3,10,$20.1,$422.7,26-Mar-2021,18:06,Credit card,$402.60,4.761904762,20.13,5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,$65.0,5,$16.2,$341.1,27-Mar-2021,12:52,Credit card,$324.85,4.761904762,16.2425,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,$95.2,1,$4.8,$99.9,28-Mar-2021,14:00,Cash,$95.15,4.761904762,4.7575,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories,$48.6,8,$19.4,$408.4,29-Mar-2021,10:57,Cash,$388.96,4.761904762,19.448,5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,$53.2,8,$21.3,$447.0,30-Mar-2021,16:45,Ewallet,$425.68,4.761904762,21.284,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,$45.4,7,$15.9,$334.0,31-Mar-2021,11:15,Cash,$318.08,4.761904762,15.904,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,$33.9,8,$13.6,$284.6,01-Apr-2021,20:29,Ewallet,$271.04,4.761904762,13.552,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,$96.2,4,$19.2,$403.9,02-Apr-2021,20:03,Credit card,$384.64,4.761904762,19.232,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,$47.2,5,$11.8,$247.6,03-Apr-2021,14:35,Credit card,$235.80,4.761904762,11.79,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,$52.9,4,$10.6,$222.1,04-Apr-2021,16:32,Ewallet,$211.56,4.761904762,10.578,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,$47.7,2,$4.8,$100.1,05-Apr-2021,10:10,Credit card,$95.36,4.761904762,4.768,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,$10.2,1,$0.5,$10.7,06-Apr-2021,14:15,Cash,$10.17,4.761904762,0.5085,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,$68.7,3,$10.3,$216.4,07-Apr-2021,10:05,Cash,$206.13,4.761904762,10.3065,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,$60.1,7,$21.0,$441.6,08-Apr-2021,11:36,Credit card,$420.56,4.761904762,21.028,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,$22.0,4,$4.4,$92.4,09-Apr-2021,18:15,Credit card,$88.04,4.761904762,4.402,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,$72.1,9,$32.4,$681.4,10-Apr-2021,13:53,Credit card,$648.99,4.761904762,32.4495,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,$41.3,3,$6.2,$130.0,11-Apr-2021,18:37,Credit card,$123.84,4.761904762,6.192,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,$65.0,10,$32.5,$682.0,12-Apr-2021,18:27,Cash,$649.50,4.761904762,32.475,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,$74.2,10,$37.1,$779.3,13-Apr-2021,14:42,Credit card,$742.20,4.761904762,37.11,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,$10.6,8,$4.2,$88.7,14-Apr-2021,17:43,Cash,$84.48,4.761904762,4.224,7.6
